,x,y,congestion
4777,142.0,41.0,0.7445302605628967
4778,144.0,41.0,0.8800812363624573
4779,146.0,41.0,0.8197718262672424
4780,148.0,41.0,0.7276604771614075
4781,150.0,41.0,0.6280335783958435
4782,152.0,41.0,0.5701495409011841
4783,154.0,41.0,0.08337874710559845
4784,156.0,41.0,0.680302619934082
4785,158.0,41.0,0.880772590637207
4786,160.0,41.0,0.9222476482391357
4787,162.0,41.0,0.6037057042121887
4788,164.0,41.0,0.19183161854743958
4789,166.0,41.0,0.0873854011297226
4790,167.0,41.0,0.06267695873975754
4791,168.0,41.0,0.3427359163761139
4792,170.0,41.0,0.14845892786979675
4793,171.0,41.0,0.16924160718917847
4794,172.0,41.0,0.3584030270576477
4795,173.0,41.0,0.024211345240473747
4796,174.0,41.0,0.30260613560676575
4797,175.0,41.0,0.24807117879390717
4798,176.0,41.0,0.5899310111999512
4799,177.0,41.0,0.19719883799552917
4800,178.0,41.0,0.4574221074581146
4801,179.0,41.0,0.2627311944961548
4802,180.0,41.0,0.5142698287963867
4803,181.0,41.0,0.3212583065032959
4804,182.0,41.0,0.14733704924583435
4805,183.0,41.0,0.496881365776062
4806,184.0,41.0,0.2131357043981552
4807,185.0,41.0,0.17961154878139496
4808,186.0,41.0,0.05045775696635246
4809,187.0,41.0,0.09623435884714127
4810,188.0,41.0,0.19184798002243042
4811,189.0,41.0,0.0311751626431942
4812,190.0,41.0,0.7281705737113953
4813,191.0,41.0,0.032861337065696716
4814,192.0,41.0,0.8231745362281799
4815,193.0,41.0,0.015012288466095924
4816,194.0,41.0,0.5764991044998169
4817,196.0,41.0,0.5378434062004089
4818,197.0,41.0,0.020745795220136642
4819,198.0,41.0,0.29060786962509155
4820,199.0,41.0,0.29818010330200195
4821,200.0,41.0,0.25455859303474426
4822,201.0,41.0,0.1591016799211502
4823,202.0,41.0,0.049815475940704346
4824,203.0,41.0,0.04781758040189743
4825,204.0,41.0,0.1898794025182724
4826,205.0,41.0,0.008352087810635567
4827,206.0,41.0,0.32085564732551575
4828,208.0,41.0,0.5738832950592041
4829,210.0,41.0,0.5460981130599976
4830,211.0,41.0,0.002930258633568883
4831,212.0,41.0,0.41299018263816833
4832,213.0,41.0,0.2577036917209625
4833,214.0,41.0,0.3257043659687042
4834,215.0,41.0,0.6410810947418213
4835,216.0,41.0,0.30008813738822937
4836,217.0,41.0,0.6938269734382629
4837,218.0,41.0,0.27643612027168274
4838,219.0,41.0,0.7106859087944031
4839,220.0,41.0,0.26173409819602966
4840,221.0,41.0,0.6485135555267334
4841,222.0,41.0,0.4293046295642853
4842,223.0,41.0,0.41352373361587524
4843,224.0,41.0,0.41968581080436707
4844,225.0,41.0,0.4687612056732178
4845,226.0,41.0,0.4042830765247345
4846,227.0,41.0,0.8246654272079468
4847,228.0,41.0,0.12076439708471298
4848,229.0,41.0,0.21471266448497772
4849,11.0,42.0,0.2977578341960907
4850,21.0,42.0,0.05891343578696251
4851,23.0,42.0,0.498847633600235
4852,24.0,42.0,0.46828705072402954
4853,25.0,42.0,0.9404593110084534
4854,26.0,42.0,0.8621885776519775
4855,27.0,42.0,0.9893061518669128
4856,28.0,42.0,0.6226996183395386
4857,29.0,42.0,0.9726592898368835
4858,30.0,42.0,0.9430058598518372
4859,31.0,42.0,0.9157034158706665
4860,32.0,42.0,0.40148207545280457
4861,33.0,42.0,0.8220844268798828
4862,34.0,42.0,0.9330045580863953
4863,35.0,42.0,0.8716995716094971
4864,36.0,42.0,0.7962963581085205
4865,37.0,42.0,0.7517016530036926
4866,38.0,42.0,0.9738995432853699
4867,39.0,42.0,0.7224036455154419
4868,40.0,42.0,0.5150056481361389
4869,41.0,42.0,0.6928940415382385
4870,42.0,42.0,0.7203366756439209
4871,43.0,42.0,0.7648167610168457
4872,44.0,42.0,0.43377870321273804
4873,45.0,42.0,0.7780508399009705
4874,46.0,42.0,0.7901283502578735
4875,47.0,42.0,0.8755263090133667
4876,48.0,42.0,0.7285529375076294
4877,49.0,42.0,0.8928708434104919
4878,50.0,42.0,0.875126302242279
4879,51.0,42.0,0.9393228888511658
4880,52.0,42.0,0.6282654404640198
4881,53.0,42.0,0.9132282137870789
4882,54.0,42.0,0.8576957583427429
4883,55.0,42.0,0.9228197932243347
4884,56.0,42.0,0.4718543291091919
4885,57.0,42.0,0.9556279182434082
4886,58.0,42.0,0.7934463024139404
4887,59.0,42.0,0.9754207134246826
4888,60.0,42.0,0.20323438942432404
4889,61.0,42.0,0.9749311804771423
4890,62.0,42.0,0.8536237478256226
4891,63.0,42.0,0.9796279072761536
4892,64.0,42.0,0.3502993881702423
4893,65.0,42.0,0.974449872970581
4894,66.0,42.0,0.7636840343475342
4895,67.0,42.0,0.9873132109642029
4896,68.0,42.0,0.36608895659446716
4897,69.0,42.0,0.9962201714515686
4898,70.0,42.0,0.7483029365539551
4899,71.0,42.0,0.9965468049049377
4900,72.0,42.0,0.10014869272708893
4901,73.0,42.0,0.9781996607780457
4902,74.0,42.0,0.555621325969696
4903,75.0,42.0,0.9912951588630676
4904,76.0,42.0,0.09925314784049988
4905,77.0,42.0,0.9924731254577637
4906,78.0,42.0,0.812221348285675
4907,79.0,42.0,0.9973964691162109
4908,80.0,42.0,0.13587448000907898
4909,81.0,42.0,0.9980751872062683
4910,82.0,42.0,0.5903629064559937
4911,83.0,42.0,0.9992671608924866
4912,84.0,42.0,0.18406398594379425
4913,85.0,42.0,0.9985530972480774
4914,86.0,42.0,0.7377336025238037
4915,87.0,42.0,0.9981989860534668
4916,88.0,42.0,0.1719691902399063
4917,89.0,42.0,0.9938578009605408
4918,90.0,42.0,0.7206637859344482
4919,91.0,42.0,0.9980089068412781
4920,92.0,42.0,0.11683198809623718
4921,93.0,42.0,0.9976339936256409
4922,94.0,42.0,0.5354073643684387
4923,95.0,42.0,0.998651921749115
4924,97.0,42.0,0.9990530610084534
4925,98.0,42.0,0.4869292974472046
4926,99.0,42.0,0.9995786547660828
4927,100.0,42.0,0.011917510069906712
4928,101.0,42.0,0.999467134475708
4929,102.0,42.0,0.8135243058204651
4930,103.0,42.0,0.9997208714485168
4931,104.0,42.0,0.16646912693977356
4932,105.0,42.0,0.9996189475059509
4933,106.0,42.0,0.9076463580131531
4934,107.0,42.0,0.999107837677002
4935,108.0,42.0,0.20570845901966095
4936,109.0,42.0,0.9990019202232361
4937,110.0,42.0,0.7980321645736694
4938,111.0,42.0,0.9993695020675659
4939,113.0,42.0,0.999847412109375
4940,114.0,42.0,0.6423527002334595
4941,115.0,42.0,0.9998773336410522
4942,117.0,42.0,0.9996709823608398
4943,118.0,42.0,0.5188843607902527
4944,119.0,42.0,0.9998598694801331
4945,120.0,42.0,0.04732723906636238
4946,121.0,42.0,0.9998607635498047
4947,122.0,42.0,0.880695104598999
4948,123.0,42.0,0.999914288520813
4949,124.0,42.0,0.0757291242480278
4950,125.0,42.0,0.9999120235443115
4951,126.0,42.0,0.6901506185531616
4952,127.0,42.0,0.9998102784156799
4953,129.0,42.0,0.9997404217720032
4954,130.0,42.0,0.5511847734451294
4955,131.0,42.0,0.9998027086257935
4956,132.0,42.0,0.05426178500056267
4957,133.0,42.0,0.999847412109375
4958,134.0,42.0,0.8529932498931885
4959,135.0,42.0,0.9998541474342346
4960,136.0,42.0,0.3204462230205536
4961,137.0,42.0,0.9992406368255615
4962,138.0,42.0,0.7814843058586121
4963,139.0,42.0,0.9984067678451538
4964,140.0,42.0,0.13180090487003326
4965,141.0,42.0,0.9991859793663025
4966,142.0,42.0,0.7565786242485046
4967,143.0,42.0,0.999635636806488
4968,144.0,42.0,0.1047813668847084
4969,145.0,42.0,0.9997012615203857
4970,146.0,42.0,0.793134868144989
4971,147.0,42.0,0.999712347984314
4972,148.0,42.0,0.06366956233978271
4973,149.0,42.0,0.9991970062255859
4974,150.0,42.0,0.5369771122932434
4975,151.0,42.0,0.9996874928474426
4976,152.0,42.0,0.05107240751385689
4977,153.0,42.0,0.9984923005104065
4978,154.0,42.0,0.285714715719223
4979,155.0,42.0,0.999103844165802
4980,156.0,42.0,0.1330600380897522
4981,157.0,42.0,0.999473512172699
4982,158.0,42.0,0.575568675994873
4983,159.0,42.0,0.9997689127922058
4984,161.0,42.0,0.9995946884155273
4985,162.0,42.0,0.3499866724014282
4986,163.0,42.0,0.9997760653495789
4987,165.0,42.0,0.998659610748291
4988,166.0,42.0,0.6231103539466858
4989,167.0,42.0,0.9991781711578369
4990,168.0,42.0,0.08843609690666199
4991,169.0,42.0,0.992569088935852
4992,170.0,42.0,0.4017549455165863
4993,171.0,42.0,0.9861141443252563
4994,172.0,42.0,0.12877260148525238
4995,173.0,42.0,0.9554546475410461
4996,174.0,42.0,0.48336493968963623
4997,175.0,42.0,0.969566822052002
4998,176.0,42.0,0.22021012008190155
4999,177.0,42.0,0.985579252243042
5000,178.0,42.0,0.6087538003921509
5001,179.0,42.0,0.9796748757362366
5002,180.0,42.0,0.6561610698699951
5003,181.0,42.0,0.9716617465019226
5004,182.0,42.0,0.7264213562011719
5005,183.0,42.0,0.9847615361213684
5006,184.0,42.0,0.38347670435905457
5007,185.0,42.0,0.9717066287994385
5008,186.0,42.0,0.37557414174079895
5009,187.0,42.0,0.9871388673782349
5010,188.0,42.0,0.0032983727287501097
5011,189.0,42.0,0.9654786586761475
5012,190.0,42.0,0.16668516397476196
5013,191.0,42.0,0.993736743927002
5014,192.0,42.0,0.0207294300198555
5015,193.0,42.0,0.9905804395675659
5016,194.0,42.0,0.39362382888793945
5017,195.0,42.0,0.9936108589172363
5018,196.0,42.0,0.22632376849651337
5019,197.0,42.0,0.9848599433898926
5020,198.0,42.0,0.6226322054862976
5021,199.0,42.0,0.9942016005516052
5022,200.0,42.0,0.11942075192928314
5023,201.0,42.0,0.9792191386222839
5024,202.0,42.0,0.048366595059633255
5025,203.0,42.0,0.9787110686302185
5026,204.0,42.0,0.09677698463201523
5027,205.0,42.0,0.9751269817352295
5028,206.0,42.0,0.10183055698871613
5029,207.0,42.0,0.9851421117782593
5030,208.0,42.0,0.016151539981365204
5031,209.0,42.0,0.9805654883384705
5032,210.0,42.0,0.19232895970344543
5033,211.0,42.0,0.9862037897109985
5034,212.0,42.0,0.2830963134765625
5035,213.0,42.0,0.9802632927894592
5036,214.0,42.0,0.5637480616569519
5037,215.0,42.0,0.9791917204856873
5038,216.0,42.0,0.6266171932220459
5039,217.0,42.0,0.9777335524559021
5040,218.0,42.0,0.5252168774604797
5041,219.0,42.0,0.981288731098175
5042,220.0,42.0,0.6083498001098633
5043,221.0,42.0,0.9500778913497925
5044,222.0,42.0,0.7330165505409241
5045,223.0,42.0,0.9667384028434753
5046,224.0,42.0,0.6269922256469727
5047,225.0,42.0,0.9668823480606079
5048,226.0,42.0,0.6536506414413452
5049,227.0,42.0,0.9425690174102783
5050,228.0,42.0,0.12386468052864075
5051,229.0,42.0,0.6152386665344238
5052,231.0,42.0,0.6526603698730469
5053,233.0,42.0,0.14433366060256958
5054,235.0,42.0,0.526436984539032
5055,239.0,42.0,0.4039040505886078
5056,243.0,42.0,0.6999370455741882
5057,245.0,42.0,0.003959538880735636
5058,247.0,42.0,0.8842312693595886
5059,251.0,42.0,0.24794858694076538
5060,22.0,43.0,0.46740052103996277
5061,23.0,43.0,0.014458924531936646
5062,24.0,43.0,0.7985591292381287
5063,26.0,43.0,0.8619595766067505
5064,28.0,43.0,0.9486945867538452
5065,30.0,43.0,0.8855291604995728
5066,32.0,43.0,0.9386892914772034
5067,34.0,43.0,0.9415884017944336
5068,36.0,43.0,0.9866252541542053
5069,37.0,43.0,0.016048936173319817
5070,38.0,43.0,0.8894048929214478
5071,40.0,43.0,0.8962731957435608
5072,42.0,43.0,0.4785987436771393
5073,44.0,43.0,0.8489860892295837
5074,46.0,43.0,0.5200638175010681
5075,48.0,43.0,0.8770650625228882
5076,50.0,43.0,0.7584860324859619
5077,52.0,43.0,0.9022117257118225
5078,54.0,43.0,0.48911815881729126
5079,56.0,43.0,0.7267431616783142
5080,58.0,43.0,0.38253554701805115
5081,60.0,43.0,0.869975209236145
5082,62.0,43.0,0.4082616865634918
5083,64.0,43.0,0.7837859988212585
5084,66.0,43.0,0.4362354874610901
5085,68.0,43.0,0.9477227330207825
5086,70.0,43.0,0.4893282353878021
5087,72.0,43.0,0.8277469277381897
5088,74.0,43.0,0.3812251389026642
5089,76.0,43.0,0.8653934001922607
5090,78.0,43.0,0.07447397708892822
5091,80.0,43.0,0.8031640648841858
5092,82.0,43.0,0.5455443263053894
5093,84.0,43.0,0.9764606356620789
5094,86.0,43.0,0.3191703259944916
5095,88.0,43.0,0.8357394337654114
5096,90.0,43.0,0.6743030548095703
5097,92.0,43.0,0.9758780002593994
5098,94.0,43.0,0.7052103281021118
5099,96.0,43.0,0.9680238962173462
5100,98.0,43.0,0.8277667164802551
5101,100.0,43.0,0.97933030128479
5102,102.0,43.0,0.3495119512081146
5103,104.0,43.0,0.899635374546051
5104,106.0,43.0,0.21091575920581818
5105,108.0,43.0,0.8901774883270264
5106,110.0,43.0,0.07281090319156647
5107,112.0,43.0,0.8746947646141052
5108,114.0,43.0,0.6606625318527222
5109,116.0,43.0,0.9666152000427246
5110,118.0,43.0,0.1645992249250412
5111,120.0,43.0,0.7127710580825806
5112,122.0,43.0,0.4050688147544861
5113,124.0,43.0,0.9271772503852844
5114,126.0,43.0,0.16849999129772186
5115,128.0,43.0,0.8078707456588745
5116,130.0,43.0,0.48317307233810425
5117,132.0,43.0,0.922239363193512
5118,134.0,43.0,0.054456379264593124
5119,136.0,43.0,0.6638922691345215
5120,138.0,43.0,0.15962053835391998
5121,140.0,43.0,0.9067053198814392
5122,142.0,43.0,0.19030337035655975
5123,144.0,43.0,0.9057037234306335
5124,146.0,43.0,0.5145383477210999
5125,148.0,43.0,0.9333793520927429
5126,150.0,43.0,0.013837487436830997
5127,152.0,43.0,0.5709598660469055
5128,154.0,43.0,0.1402658373117447
5129,156.0,43.0,0.9532333016395569
5130,158.0,43.0,0.5326587557792664
5131,160.0,43.0,0.9378200173377991
5132,162.0,43.0,0.434771329164505
5133,164.0,43.0,0.5160213708877563
5134,168.0,43.0,0.3964080512523651
5135,170.0,43.0,0.17813846468925476
5136,172.0,43.0,0.48516735434532166
5137,173.0,43.0,0.09180881083011627
5138,174.0,43.0,0.13752594590187073
5139,175.0,43.0,0.1746840924024582
5140,176.0,43.0,0.6857166886329651
5141,177.0,43.0,0.3133612275123596
5142,178.0,43.0,0.4610408842563629
5143,179.0,43.0,0.31662967801094055
5144,180.0,43.0,0.5532916188240051
5145,181.0,43.0,0.3765215277671814
5146,182.0,43.0,0.13087080419063568
5147,183.0,43.0,0.31311413645744324
5148,184.0,43.0,0.15864543616771698
5149,185.0,43.0,0.17271260917186737
5150,186.0,43.0,0.018299244344234467
5151,187.0,43.0,0.02338423579931259
5152,188.0,43.0,0.41494643688201904
5153,189.0,43.0,0.0295709278434515
5154,190.0,43.0,0.5288193225860596
5155,192.0,43.0,0.7479052543640137
5156,194.0,43.0,0.5183902978897095
5157,196.0,43.0,0.6122347712516785
5158,197.0,43.0,0.1306801438331604
5159,198.0,43.0,0.0257999487221241
5160,200.0,43.0,0.23004649579524994
5161,201.0,43.0,0.024617789313197136
5162,202.0,43.0,0.04153525456786156
5163,204.0,43.0,0.29905232787132263
5164,206.0,43.0,0.14834155142307281
5165,207.0,43.0,0.01150128897279501
5166,208.0,43.0,0.7066263556480408
5167,209.0,43.0,0.034087587147951126
5168,210.0,43.0,0.49448826909065247
5169,212.0,43.0,0.594964325428009
5170,213.0,43.0,0.4102890193462372
5171,214.0,43.0,0.20558524131774902
5172,215.0,43.0,0.69068443775177
5173,216.0,43.0,0.15048794448375702
5174,217.0,43.0,0.7522335648536682
5175,218.0,43.0,0.06722042709589005
5176,219.0,43.0,0.6369319558143616
5177,220.0,43.0,0.2056739181280136
5178,221.0,43.0,0.6519138216972351
5179,222.0,43.0,0.1291045844554901
5180,223.0,43.0,0.5119439363479614
5181,224.0,43.0,0.16007061302661896
5182,225.0,43.0,0.5723100900650024
5183,226.0,43.0,0.2583337128162384
5184,227.0,43.0,0.7391143441200256
5185,228.0,43.0,0.11208735406398773
5186,229.0,43.0,0.18015561997890472
5187,231.0,43.0,0.012087195180356503
5188,3.0,44.0,0.8785511255264282
5189,7.0,44.0,0.5117525458335876
5190,11.0,44.0,0.7687551379203796
5191,15.0,44.0,0.2098582535982132
5192,21.0,44.0,0.04436749219894409
5193,23.0,44.0,0.1417146772146225
5194,24.0,44.0,0.2933974266052246
5195,25.0,44.0,0.9127110838890076
5196,26.0,44.0,0.659373939037323
5197,27.0,44.0,0.950144350528717
5198,28.0,44.0,0.4293624460697174
5199,29.0,44.0,0.984334409236908
5200,30.0,44.0,0.7671809792518616
5201,31.0,44.0,0.8264604210853577
5202,32.0,44.0,0.5170304775238037
5203,33.0,44.0,0.7612261176109314
5204,34.0,44.0,0.866369903087616
5205,35.0,44.0,0.48286572098731995
5206,36.0,44.0,0.8069259524345398
5207,37.0,44.0,0.8838173151016235
5208,38.0,44.0,0.8502304553985596
5209,39.0,44.0,0.7267334461212158
5210,40.0,44.0,0.4806838929653168
5211,41.0,44.0,0.7208001017570496
5212,42.0,44.0,0.7188047766685486
5213,43.0,44.0,0.442239373922348
5214,44.0,44.0,0.5181463360786438
5215,45.0,44.0,0.8795381784439087
5216,46.0,44.0,0.803745687007904
5217,47.0,44.0,0.659491240978241
5218,48.0,44.0,0.800561785697937
5219,49.0,44.0,0.8586406707763672
5220,50.0,44.0,0.8906019926071167
5221,51.0,44.0,0.8266200423240662
5222,52.0,44.0,0.594464123249054
5223,53.0,44.0,0.9557008743286133
5224,54.0,44.0,0.7316412925720215
5225,55.0,44.0,0.8825258016586304
5226,56.0,44.0,0.37280207872390747
5227,57.0,44.0,0.98466557264328
5228,58.0,44.0,0.5471007227897644
5229,59.0,44.0,0.9584262371063232
5230,60.0,44.0,0.13469763100147247
5231,61.0,44.0,0.9903203248977661
5232,62.0,44.0,0.5168951749801636
5233,63.0,44.0,0.9591600894927979
5234,64.0,44.0,0.2578739821910858
5235,65.0,44.0,0.9891893267631531
5236,66.0,44.0,0.5959417819976807
5237,67.0,44.0,0.9755476713180542
5238,68.0,44.0,0.24177822470664978
5239,69.0,44.0,0.9967570900917053
5240,70.0,44.0,0.5226081013679504
5241,71.0,44.0,0.9831757545471191
5242,72.0,44.0,0.04579056054353714
5243,73.0,44.0,0.9956907629966736
5244,74.0,44.0,0.4826657772064209
5245,75.0,44.0,0.9864155650138855
5246,76.0,44.0,0.0566001757979393
5247,77.0,44.0,0.9955030083656311
5248,78.0,44.0,0.48341628909111023
5249,79.0,44.0,0.9891068935394287
5250,80.0,44.0,0.22483012080192566
5251,81.0,44.0,0.9993403553962708
5252,82.0,44.0,0.4912460744380951
5253,83.0,44.0,0.9968725442886353
5254,84.0,44.0,0.14011074602603912
5255,85.0,44.0,0.9986954927444458
5256,86.0,44.0,0.3977641463279724
5257,87.0,44.0,0.994856059551239
5258,88.0,44.0,0.053188223391771317
5259,89.0,44.0,0.997776985168457
5260,90.0,44.0,0.5373030304908752
5261,91.0,44.0,0.9952199459075928
5262,92.0,44.0,0.03990500792860985
5263,93.0,44.0,0.9989884495735168
5264,94.0,44.0,0.17664101719856262
5265,95.0,44.0,0.9954174757003784
5266,97.0,44.0,0.999603271484375
5267,98.0,44.0,0.24295371770858765
5268,99.0,44.0,0.9990993738174438
5269,101.0,44.0,0.9996569156646729
5270,102.0,44.0,0.2440675050020218
5271,103.0,44.0,0.9982993602752686
5272,104.0,44.0,0.1046493723988533
5273,105.0,44.0,0.9995623230934143
5274,106.0,44.0,0.7997878193855286
5275,107.0,44.0,0.9964578151702881
5276,108.0,44.0,0.1418675035238266
5277,109.0,44.0,0.999224841594696
5278,110.0,44.0,0.48000988364219666
5279,111.0,44.0,0.9969093203544617
5280,112.0,44.0,0.1503603458404541
5281,113.0,44.0,0.999919593334198
5282,114.0,44.0,0.41880717873573303
5283,115.0,44.0,0.9995614886283875
5284,116.0,44.0,0.0021960425656288862
5285,117.0,44.0,0.9997721314430237
5286,118.0,44.0,0.19266420602798462
5287,119.0,44.0,0.9986483454704285
5288,120.0,44.0,0.013569568283855915
5289,121.0,44.0,0.9998606443405151
5290,122.0,44.0,0.5596820712089539
5291,123.0,44.0,0.9997950196266174
5292,125.0,44.0,0.9999498128890991
5293,126.0,44.0,0.1337820440530777
5294,127.0,44.0,0.9991652369499207
5295,129.0,44.0,0.9999057054519653
5296,130.0,44.0,0.11847827583551407
5297,131.0,44.0,0.9993554949760437
5298,133.0,44.0,0.9998624920845032
5299,134.0,44.0,0.32338106632232666
5300,135.0,44.0,0.9988865256309509
5301,136.0,44.0,0.010845520533621311
5302,137.0,44.0,0.999229371547699
5303,138.0,44.0,0.4902171492576599
5304,139.0,44.0,0.9928428530693054
5305,140.0,44.0,0.05959681048989296
5306,141.0,44.0,0.9993463158607483
5307,142.0,44.0,0.39134278893470764
5308,143.0,44.0,0.9983373880386353
5309,144.0,44.0,0.08270732313394547
5310,145.0,44.0,0.9998490214347839
5311,146.0,44.0,0.6033755540847778
5312,147.0,44.0,0.9982879757881165
5313,148.0,44.0,0.04634389653801918
5314,149.0,44.0,0.9992520213127136
5315,150.0,44.0,0.18102486431598663
5316,151.0,44.0,0.9988684058189392
5317,153.0,44.0,0.9992058277130127
5318,154.0,44.0,0.08389043062925339
5319,155.0,44.0,0.9977408051490784
5320,156.0,44.0,0.02039702981710434
5321,157.0,44.0,0.9998500347137451
5322,158.0,44.0,0.046192217618227005
5323,159.0,44.0,0.9996063113212585
5324,161.0,44.0,0.9999045133590698
5325,162.0,44.0,0.12105505913496017
5326,163.0,44.0,0.9995999932289124
5327,165.0,44.0,0.9995757937431335
5328,166.0,44.0,0.1306314468383789
5329,167.0,44.0,0.9970577359199524
5330,168.0,44.0,0.10000991076231003
5331,169.0,44.0,0.9961886405944824
5332,170.0,44.0,0.2609024941921234
5333,171.0,44.0,0.9886366128921509
5334,172.0,44.0,0.07178135961294174
5335,173.0,44.0,0.9770416617393494
5336,174.0,44.0,0.24845321476459503
5337,175.0,44.0,0.9493104815483093
5338,176.0,44.0,0.29178979992866516
5339,177.0,44.0,0.982450008392334
5340,178.0,44.0,0.6875783205032349
5341,179.0,44.0,0.9537058472633362
5342,180.0,44.0,0.4996771514415741
5343,181.0,44.0,0.9881361722946167
5344,182.0,44.0,0.5447651743888855
5345,183.0,44.0,0.979773998260498
5346,184.0,44.0,0.07965924590826035
5347,185.0,44.0,0.9730165004730225
5348,186.0,44.0,0.13084223866462708
5349,187.0,44.0,0.9661644697189331
5350,189.0,44.0,0.9872994422912598
5351,190.0,44.0,0.040298569947481155
5352,191.0,44.0,0.9937207698822021
5353,192.0,44.0,0.030003614723682404
5354,193.0,44.0,0.994928240776062
5355,194.0,44.0,0.26056182384490967
5356,195.0,44.0,0.9946650862693787
5357,196.0,44.0,0.1821156144142151
5358,197.0,44.0,0.9803560376167297
5359,198.0,44.0,0.3945630192756653
5360,199.0,44.0,0.9843814373016357
5361,200.0,44.0,0.07535997778177261
5362,201.0,44.0,0.9861692786216736
5363,202.0,44.0,0.09925796836614609
5364,203.0,44.0,0.973527193069458
5365,204.0,44.0,0.017772115767002106
5366,205.0,44.0,0.9800275564193726
5367,207.0,44.0,0.9547842144966125
5368,208.0,44.0,0.07745847851037979
5369,209.0,44.0,0.9841043949127197
5370,210.0,44.0,0.17848990857601166
5371,211.0,44.0,0.9810359477996826
5372,212.0,44.0,0.29614901542663574
5373,213.0,44.0,0.9879570007324219
5374,214.0,44.0,0.39528146386146545
5375,215.0,44.0,0.986062228679657
5376,216.0,44.0,0.35755452513694763
5377,217.0,44.0,0.9409180879592896
5378,218.0,44.0,0.5120174884796143
5379,219.0,44.0,0.9671580791473389
5380,220.0,44.0,0.48929768800735474
5381,221.0,44.0,0.9808349609375
5382,222.0,44.0,0.3760603964328766
5383,223.0,44.0,0.959705650806427
5384,224.0,44.0,0.22223171591758728
5385,225.0,44.0,0.9394649267196655
5386,226.0,44.0,0.36792078614234924
5387,227.0,44.0,0.9609007835388184
5388,229.0,44.0,0.7808022499084473
5389,231.0,44.0,0.7024956345558167
5390,233.0,44.0,0.2738024592399597
5391,235.0,44.0,0.8459278345108032
5392,237.0,44.0,0.1632959246635437
5393,239.0,44.0,0.6718316674232483
5394,241.0,44.0,0.010713270865380764
5395,243.0,44.0,0.9550292491912842
5396,245.0,44.0,0.3253609538078308
5397,247.0,44.0,0.9446381330490112
5398,251.0,44.0,0.9193264842033386
5399,22.0,45.0,0.4017072021961212
5400,23.0,45.0,0.009283722378313541
5401,24.0,45.0,0.6985529661178589
5402,25.0,45.0,0.01525473315268755
5403,26.0,45.0,0.7957974076271057
5404,27.0,45.0,0.20252087712287903
5405,28.0,45.0,0.9620180130004883
5406,30.0,45.0,0.9121273756027222
5407,32.0,45.0,0.9594777226448059
5408,34.0,45.0,0.923684298992157
5409,36.0,45.0,0.9633938670158386
5410,38.0,45.0,0.8199023604393005
5411,39.0,45.0,0.043447546660900116
5412,40.0,45.0,0.7959305047988892
5413,42.0,45.0,0.6095921397209167
5414,44.0,45.0,0.7098497152328491
5415,46.0,45.0,0.4191284477710724
5416,48.0,45.0,0.6584320068359375
5417,50.0,45.0,0.5307851433753967
5418,52.0,45.0,0.7781307697296143
5419,54.0,45.0,0.35686513781547546
5420,56.0,45.0,0.6098774671554565
5421,58.0,45.0,0.571488082408905
5422,60.0,45.0,0.7827285528182983
5423,62.0,45.0,0.7177501320838928
5424,64.0,45.0,0.8053741455078125
5425,66.0,45.0,0.6228162050247192
5426,68.0,45.0,0.7059488892555237
5427,70.0,45.0,0.46591848134994507
5428,72.0,45.0,0.7381690144538879
5429,74.0,45.0,0.6654373407363892
5430,76.0,45.0,0.7969911098480225
5431,78.0,45.0,0.5745837688446045
5432,80.0,45.0,0.7851907014846802
5433,82.0,45.0,0.7198606729507446
5434,84.0,45.0,0.7836957573890686
5435,86.0,45.0,0.4735068678855896
5436,88.0,45.0,0.7838693261146545
5437,90.0,45.0,0.573907732963562
5438,92.0,45.0,0.8982992172241211
5439,94.0,45.0,0.9188331365585327
5440,96.0,45.0,0.9498282074928284
5441,98.0,45.0,0.8501084446907043
5442,100.0,45.0,0.8471826314926147
5443,102.0,45.0,0.5607044696807861
5444,104.0,45.0,0.7864971160888672
5445,106.0,45.0,0.2620260715484619
5446,108.0,45.0,0.6269888281822205
5447,110.0,45.0,0.3742290437221527
5448,112.0,45.0,0.7728869915008545
5449,114.0,45.0,0.5156012177467346
5450,116.0,45.0,0.7663452625274658
5451,118.0,45.0,0.29591748118400574
5452,120.0,45.0,0.5930147171020508
5453,122.0,45.0,0.3479224443435669
5454,124.0,45.0,0.7868987321853638
5455,126.0,45.0,0.6043160557746887
5456,128.0,45.0,0.7741235494613647
5457,130.0,45.0,0.5052235126495361
5458,132.0,45.0,0.6225116848945618
5459,134.0,45.0,0.15106984972953796
5460,136.0,45.0,0.6260077953338623
5461,138.0,45.0,0.05150928348302841
5462,140.0,45.0,0.7001538872718811
5463,142.0,45.0,0.5620591044425964
5464,144.0,45.0,0.7805666923522949
5465,146.0,45.0,0.6367461085319519
5466,148.0,45.0,0.6259883642196655
5467,150.0,45.0,0.23220589756965637
5468,152.0,45.0,0.5711439847946167
5469,154.0,45.0,0.3869675397872925
5470,156.0,45.0,0.8314284682273865
5471,158.0,45.0,0.9257516264915466
5472,160.0,45.0,0.8910917639732361
5473,162.0,45.0,0.3881601095199585
5474,164.0,45.0,0.10713765770196915
5475,166.0,45.0,0.027658376842737198
5476,168.0,45.0,0.32177382707595825
5477,170.0,45.0,0.37076535820961
5478,171.0,45.0,0.07073535025119781
